state,poverty_rate,unemployment_rate,no_hs_diploma,SES_composite,SES_quartile,high_vulnerability
MO,9.1,3.0,8.8,0.4148100997241672,Q2,0
OH,4.1,5.8,8.7,0.4445682155739444,Q2,0
CA,0.9,5.0,2.8,0.20523021430086996,Q1_LeastVulnerable,0
CA,3.8,2.8,2.6,0.12163165711860811,Q1_LeastVulnerable,0
CA,6.6,3.4,7.4,0.31434330575005304,Q2,0
LA,1.7,3.4,7.7,0.21133036282622533,Q1_LeastVulnerable,0
AR,19.8,8.8,15.4,0.9741141523445789,Q4_MostVulnerable,1
OR,7.8,4.0,10.6,0.5126246552089965,Q3,0
FL,4.7,1.5,3.3,0.10306598769361341,Q1_LeastVulnerable,0
VA,13.1,6.4,12.2,0.8150859325270529,Q4_MostVulnerable,1
MI,6.6,4.8,9.6,0.4910884786760025,Q3,0
MA,11.1,6.4,7.8,0.6137810311903246,Q3,0
PA,3.4,3.5,8.4,0.27562062380649266,Q1_LeastVulnerable,0
OH,13.4,5.6,11.5,0.7614046255039253,Q4_MostVulnerable,1
NJ,4.0,4.7,13.1,0.5300233396987056,Q3,0
VA,7.6,4.4,4.5,0.3323254827074051,Q2,0
LA,7.5,3.6,11.5,0.5162316995544239,Q3,0
SC,14.9,6.2,11.6,0.8147146191385529,Q4_MostVulnerable,1
KY,8.7,2.0,6.1,0.26681519202206666,Q1_LeastVulnerable,0
TN,9.3,4.5,8.6,0.501060895395714,Q3,0
GA,12.5,6.8,11.8,0.8090388287714831,Q4_MostVulnerable,1
IL,3.6,3.6,8.9,0.3061744112030554,Q2,0
NC,6.3,6.2,11.6,0.6384468491406747,Q3,0
FL,13.1,5.5,14.4,0.8083492467642691,Q4_MostVulnerable,1
FL,10.3,5.8,8.2,0.5842350944196902,Q3,0
IL,6.7,5.2,10.6,0.5587736049225547,Q3,0
NC,11.8,9.0,11.7,0.8367281985996181,Q4_MostVulnerable,1
TX,5.2,3.8,6.3,0.2623063865902822,Q1_LeastVulnerable,0
NC,5.3,2.0,7.2,0.21058773604922557,Q1_LeastVulnerable,0
TN,4.5,4.6,5.8,0.2820390409505623,Q1_LeastVulnerable,0
MO,9.8,7.7,10.0,0.7152026310205813,Q4_MostVulnerable,1
CA,5.0,3.0,6.0,0.20268406535115638,Q1_LeastVulnerable,0
CA,15.2,7.8,10.6,0.8275514534266922,Q4_MostVulnerable,1
MO,22.9,10.7,17.4,0.9960746870358582,Q4_MostVulnerable,1
IN,4.3,4.8,8.4,0.3806492679821769,Q2,0
FL,6.8,4.2,8.0,0.3932739231911733,Q2,0
MI,11.5,4.4,13.5,0.7044345427540845,Q3,0
NC,9.8,4.8,9.4,0.5648207086781244,Q3,0
KY,6.0,4.5,7.4,0.3661150010608954,Q2,0
SC,9.8,6.3,11.2,0.7192870782940802,Q4_MostVulnerable,1
OK,11.1,5.8,10.3,0.686346276257161,Q3,0
OK,11.5,4.9,10.9,0.6672501591343093,Q3,0
WI,16.1,7.7,8.0,0.7295247188627201,Q4_MostVulnerable,1
IL,11.9,6.9,11.0,0.7744536388712073,Q4_MostVulnerable,1
NY,6.6,4.5,4.6,0.31036494801612563,Q2,0
TX,4.4,2.1,4.7,0.12635264162953533,Q1_LeastVulnerable,0
NE,6.6,3.7,5.6,0.27583280288563544,Q1_LeastVulnerable,0
RI,9.4,6.2,7.6,0.5623276044981965,Q3,0
LA,2.2,0.6,5.0,0.05055166560577127,Q1_LeastVulnerable,0
NV,7.5,1.1,7.8,0.27296838531720774,Q1_LeastVulnerable,0
CA,18.4,9.8,15.5,0.9769785699130066,Q4_MostVulnerable,1
WI,23.6,9.9,17.3,0.9941120305537874,Q4_MostVulnerable,1
SC,9.3,5.7,5.8,0.475493316359007,Q2,0
TX,2.3,1.1,6.3,0.08895607893061745,Q1_LeastVulnerable,0
OH,10.6,6.3,10.9,0.7242202418841502,Q4_MostVulnerable,1
CO,2.0,3.0,5.4,0.12364735837046466,Q1_LeastVulnerable,0
AZ,6.0,1.4,7.9,0.23970931466157439,Q1_LeastVulnerable,0
TX,9.5,7.0,10.1,0.694090812645873,Q3,0
KY,11.2,5.6,12.1,0.7422024188415022,Q4_MostVulnerable,1
GA,16.1,6.2,9.9,0.7608741778060684,Q4_MostVulnerable,1
MO,2.1,2.1,5.6,0.09197963080840228,Q1_LeastVulnerable,0
LA,7.9,1.3,12.0,0.4512518565669425,Q2,0
NY,5.5,4.5,10.6,0.4812221514958625,Q2,0
MI,11.6,5.9,12.5,0.7760980267345641,Q4_MostVulnerable,1
OH,3.3,2.7,7.7,0.20597284107786973,Q1_LeastVulnerable,0
TN,2.6,4.7,9.6,0.3846806704858901,Q2,0
DE,8.4,2.4,13.0,0.5191491618926375,Q3,0
IN,1.3,1.5,5.4,0.059516231699554424,Q1_LeastVulnerable,0
ME,13.7,4.8,9.9,0.6574899214937407,Q3,0
WA,10.7,4.8,9.8,0.6008911521323997,Q3,0
KS,7.6,4.4,15.0,0.6339380437088903,Q3,0
KY,5.7,4.3,4.7,0.27381710163377887,Q1_LeastVulnerable,0
NY,8.1,3.9,8.1,0.4142796520263102,Q2,0
LA,7.8,3.0,6.1,0.2845851899002758,Q1_LeastVulnerable,0
WA,15.7,9.2,13.1,0.9240398896668789,Q4_MostVulnerable,1
TX,15.9,10.4,10.5,0.8523233609166136,Q4_MostVulnerable,1
MN,15.5,6.9,12.5,0.869191597708466,Q4_MostVulnerable,1
NY,16.6,5.9,9.4,0.7305325694886484,Q4_MostVulnerable,1
CA,10.4,7.3,11.5,0.7775832802885635,Q4_MostVulnerable,1
OH,5.1,1.4,10.0,0.3014003819223425,Q2,0
OH,14.4,5.8,11.4,0.782622533418205,Q4_MostVulnerable,1
IA,16.4,5.9,12.9,0.8479206450244007,Q4_MostVulnerable,1
FL,13.1,4.2,11.2,0.6583386378103119,Q3,0
UT,13.3,5.6,12.0,0.7739231911733503,Q4_MostVulnerable,1
LA,6.0,2.5,7.9,0.2738171016337789,Q1_LeastVulnerable,0
NY,13.5,6.1,13.3,0.8328028856354764,Q4_MostVulnerable,1
AZ,4.2,3.3,9.6,0.3339168258009761,Q2,0
LA,15.4,5.7,11.1,0.776628474432421,Q4_MostVulnerable,1
SD,6.4,3.4,7.6,0.3161998726925525,Q2,0
KY,2.5,2.4,8.1,0.19297687248037343,Q1_LeastVulnerable,0
NJ,17.6,8.5,11.0,0.8754508805431783,Q4_MostVulnerable,1
FL,13.4,5.8,7.8,0.6237534479100361,Q3,0
LA,11.0,6.5,11.0,0.7447485677912158,Q4_MostVulnerable,1
VA,10.0,5.9,11.0,0.6971143645236579,Q3,0
MO,6.2,4.7,6.7,0.36081052408232545,Q2,0
TX,12.3,7.8,10.0,0.7666030129429239,Q4_MostVulnerable,1
TX,4.3,1.6,5.6,0.12592828347124974,Q1_LeastVulnerable,0
VA,3.1,2.2,4.8,0.09914067472947168,Q1_LeastVulnerable,0
TX,15.2,9.2,14.0,0.9332166348398049,Q4_MostVulnerable,1
AL,13.1,5.5,9.2,0.6569594737958837,Q3,0
VA,15.0,2.3,12.0,0.6102270316146828,Q3,0
CO,18.8,7.3,12.6,0.9091343093570975,Q4_MostVulnerable,1
AR,3.9,3.4,4.0,0.16311266709102482,Q1_LeastVulnerable,0
CA,10.9,1.3,12.2,0.52503713133885,Q3,0
IA,7.6,6.3,7.8,0.5292276681519202,Q3,0
NM,11.9,4.5,11.3,0.6633248461701676,Q3,0
KY,6.3,4.4,5.1,0.30193082962019946,Q2,0
AZ,14.3,6.0,10.7,0.7648525355399958,Q4_MostVulnerable,1
MI,13.3,4.1,13.2,0.7074050498620835,Q3,0
MD,10.6,3.6,15.5,0.6576490558030978,Q3,0
PA,1.2,1.0,1.7,0.0184065351156376,Q1_LeastVulnerable,0
ID,6.9,5.7,8.1,0.49273286653935916,Q3,0
FL,18.4,7.3,15.0,0.9421281561638022,Q4_MostVulnerable,1
GA,11.9,4.8,9.7,0.6199872692552515,Q3,0
IL,15.6,5.3,14.5,0.8296201994483344,Q4_MostVulnerable,1
NH,1.5,4.2,4.0,0.16698493528538086,Q1_LeastVulnerable,0
MI,1.3,4.6,6.0,0.22342457033736474,Q1_LeastVulnerable,0
IN,7.6,6.0,7.7,0.5126246552089965,Q3,0
KS,10.8,6.0,12.8,0.7714300869934224,Q4_MostVulnerable,1
KS,11.9,6.0,9.6,0.6843305750053045,Q3,0
WV,6.5,2.1,7.6,0.2610333121154254,Q1_LeastVulnerable,0
FL,8.2,4.1,11.0,0.5460959049437726,Q3,0
SD,2.4,1.7,4.1,0.06307023127519627,Q1_LeastVulnerable,0
OH,9.5,2.1,9.9,0.4341183959261617,Q2,0
AL,3.5,4.6,3.1,0.22289412263950772,Q1_LeastVulnerable,0
WI,13.0,4.9,9.3,0.6260874177806068,Q3,0
PA,8.1,6.2,9.8,0.6199342244854658,Q3,0
ND,12.8,7.2,9.4,0.7344048376830044,Q4_MostVulnerable,1
KY,5.4,4.5,6.6,0.3228835136855506,Q2,0
MO,9.1,5.6,10.5,0.6397199236155315,Q3,0
GA,5.4,2.7,6.6,0.21886272013579464,Q1_LeastVulnerable,0
AR,4.5,6.1,8.9,0.47867600254614895,Q2,0
TN,6.7,4.1,8.8,0.41486314449395284,Q2,0
TX,4.5,3.8,8.1,0.3096223212391258,Q2,0
CO,13.6,5.1,14.3,0.7938149798429874,Q4_MostVulnerable,1
PA,8.2,3.0,9.7,0.43151920220666246,Q2,0
OR,6.6,4.7,11.4,0.5558030978145555,Q3,0
CO,8.7,4.9,11.2,0.6196159558667516,Q3,0
LA,6.2,2.7,7.0,0.2537661786547846,Q1_LeastVulnerable,0
LA,7.4,2.1,11.3,0.43533842563123276,Q2,0
PA,11.9,3.7,11.5,0.6203585826437513,Q3,0
TN,7.7,6.1,8.1,0.5347443242096329,Q3,0
CA,7.3,3.3,9.2,0.4005410566518141,Q2,0
MO,14.0,5.7,14.2,0.8320072140886908,Q4_MostVulnerable,1
PA,3.2,5.1,7.5,0.337789093995332,Q2,0
PA,5.6,2.0,11.5,0.3897729683853172,Q2,0
CO,6.6,2.9,10.5,0.4126352641629536,Q2,0
MS,17.1,6.0,14.6,0.8842032675578189,Q4_MostVulnerable,1
TX,8.6,7.0,7.3,0.5598875450880544,Q3,0
IN,7.0,7.1,8.2,0.5552196053469127,Q3,0
LA,2.4,3.9,6.4,0.2072459155527265,Q1_LeastVulnerable,0
SC,5.1,4.7,9.0,0.4169849352853809,Q2,0
CA,11.8,4.7,12.2,0.7027901548907277,Q3,0
TX,4.2,6.2,7.5,0.4214406959473796,Q2,0
IL,10.2,5.4,10.3,0.6450244005941014,Q3,0
AL,16.1,8.1,14.5,0.935656694249947,Q4_MostVulnerable,1
FL,7.2,4.0,6.9,0.3520581370676852,Q2,0
CA,5.8,3.3,11.3,0.44191597708465946,Q2,0
CA,2.3,5.2,2.0,0.2329195841290049,Q1_LeastVulnerable,0
OH,8.8,5.5,12.3,0.6888924252068745,Q3,0
FL,10.5,7.3,10.2,0.7286229577763632,Q4_MostVulnerable,1
VA,3.2,3.3,8.6,0.2667621472522809,Q1_LeastVulnerable,0
MN,1.4,1.1,6.4,0.0790897517504774,Q1_LeastVulnerable,0
MA,8.9,3.8,10.2,0.5128368342881392,Q3,0
ME,6.7,4.2,9.4,0.4468491406747295,Q2,0
OH,15.2,5.6,14.2,0.8390091237004031,Q4_MostVulnerable,1
MA,2.7,1.2,5.7,0.08206025885847655,Q1_LeastVulnerable,0
CA,15.8,8.5,14.9,0.9420751113940166,Q4_MostVulnerable,1
TX,8.9,3.9,7.3,0.4026628474432421,Q2,0
LA,8.1,4.6,9.0,0.4947485677912158,Q3,0
CA,14.0,6.6,13.7,0.8668576278378953,Q4_MostVulnerable,1
MS,15.0,5.6,14.5,0.8412370040314024,Q4_MostVulnerable,1
NY,6.4,6.1,9.1,0.5363356673032039,Q3,0
ID,10.9,3.6,9.7,0.524506683640993,Q3,0
SC,7.5,4.7,10.6,0.5503394865266285,Q3,0
NC,3.2,3.3,5.3,0.15812645873116912,Q1_LeastVulnerable,0
NY,10.0,4.9,13.5,0.7063971992361552,Q3,0
LA,7.1,2.2,8.4,0.31333545512412475,Q2,0
WA,4.8,4.7,4.3,0.27052832590706555,Q1_LeastVulnerable,0
ID,5.0,4.6,5.1,0.27853808614470615,Q1_LeastVulnerable,0
MT,11.6,4.5,10.9,0.6424782516443878,Q3,0
IL,8.5,5.6,9.5,0.5869403776787608,Q3,0
OR,6.3,4.4,12.1,0.549384680670486,Q3,0
CA,6.5,2.0,6.2,0.20931466157436876,Q1_LeastVulnerable,0
CA,2.7,1.5,6.4,0.10831741990239763,Q1_LeastVulnerable,0
SC,13.6,7.8,9.7,0.7737110120942075,Q4_MostVulnerable,1
ME,7.9,4.8,7.9,0.45920857203479737,Q2,0
IN,9.6,4.0,13.2,0.6335667303203905,Q3,0
NJ,9.3,3.5,7.4,0.39200084871631663,Q2,0
OH,16.8,6.3,14.6,0.8946530872056014,Q4_MostVulnerable,1
FL,8.7,4.0,10.2,0.5205283259070655,Q3,0
CO,5.1,2.2,7.5,0.22188627201357947,Q1_LeastVulnerable,0
WA,8.9,2.0,10.5,0.4385741565881604,Q2,0
NV,1.2,4.1,3.3,0.15032887757267135,Q1_LeastVulnerable,0
KY,6.4,5.4,11.5,0.5958518990027583,Q3,0
SC,11.0,3.4,14.4,0.6441226395077445,Q3,0
MS,4.8,3.6,7.5,0.2806598769361341,Q1_LeastVulnerable,0
GA,16.6,5.6,18.1,0.8750265223848929,Q4_MostVulnerable,1
FL,3.4,2.6,5.9,0.14353914704010184,Q1_LeastVulnerable,0
KY,11.8,5.0,11.7,0.7084659452577977,Q4_MostVulnerable,1
TX,6.0,3.1,10.8,0.4181519202206663,Q2,0
CA,18.8,10.6,13.5,0.9590494377254403,Q4_MostVulnerable,1
FL,8.8,4.0,6.7,0.3863781031190325,Q2,0
TX,3.9,1.9,3.7,0.09627625716104392,Q1_LeastVulnerable,0
CA,13.8,5.0,16.0,0.8062805007426267,Q4_MostVulnerable,1
NY,10.3,6.6,9.1,0.6552620411627413,Q3,0
FL,12.9,3.4,11.1,0.6037025249310418,Q3,0
NJ,13.1,4.8,9.3,0.6204116274135371,Q3,0
KY,5.5,5.8,9.7,0.523286653935922,Q3,0
CA,20.4,8.5,13.6,0.9526840653511562,Q4_MostVulnerable,1
NE,15.3,6.9,11.7,0.8461701676214725,Q4_MostVulnerable,1
ND,13.3,9.2,12.2,0.8753447910036071,Q4_MostVulnerable,1
NC,7.7,4.7,6.7,0.4044133248461701,Q2,0
NY,3.0,1.8,6.1,0.11144706131975386,Q1_LeastVulnerable,0
MN,1.5,2.0,8.6,0.1820496499045194,Q1_LeastVulnerable,0
MS,2.7,1.1,7.2,0.1270422236367494,Q1_LeastVulnerable,0
NY,5.3,5.5,7.9,0.4273817101633779,Q2,0
OH,6.6,4.8,8.7,0.4533736473583705,Q2,0
NY,5.7,5.4,7.1,0.4036176532993847,Q2,0
NE,14.6,8.2,16.3,0.9371419478039466,Q4_MostVulnerable,1
CO,11.2,4.7,9.0,0.5704434542754084,Q3,0
FL,16.8,5.6,13.8,0.8504667939741141,Q4_MostVulnerable,1
GA,5.4,3.5,7.9,0.3068109484404838,Q2,0
VA,10.9,3.9,12.4,0.6385529386802461,Q3,0
PA,16.9,7.3,15.7,0.9394228729047316,Q4_MostVulnerable,1
MO,16.7,8.7,13.3,0.9332696796095905,Q4_MostVulnerable,1
GA,0.6,1.9,5.9,0.07527052832590707,Q1_LeastVulnerable,0
CA,4.5,3.6,7.9,0.28946530872056014,Q2,0
TX,1.7,2.4,1.3,0.06200933587948229,Q1_LeastVulnerable,0
TX,9.1,5.9,6.4,0.49851474644600047,Q3,0
CA,11.2,4.4,9.4,0.5684807977933376,Q3,0
SC,5.9,0.5,6.8,0.1850201570125186,Q1_LeastVulnerable,0
MA,13.4,6.7,9.3,0.7220454063229366,Q4_MostVulnerable,1
IN,6.8,5.5,9.9,0.5523021430086993,Q3,0
OR,4.3,4.0,7.2,0.2835242945045619,Q1_LeastVulnerable,0
NM,8.1,3.5,8.6,0.4088160407383832,Q2,0
PA,1.9,0.9,3.5,0.033895607893061744,Q1_LeastVulnerable,0
CA,11.3,6.1,10.6,0.7170591979630808,Q4_MostVulnerable,1
IN,17.7,7.5,8.6,0.7618289836622109,Q4_MostVulnerable,1
IN,14.2,6.1,11.8,0.8087736049225547,Q4_MostVulnerable,1
IN,11.9,8.3,11.1,0.8101527689369828,Q4_MostVulnerable,1
MN,12.7,4.4,11.8,0.6877784850413748,Q3,0
IL,7.3,6.9,5.5,0.46812009335879484,Q2,0
MD,12.1,5.7,11.5,0.747719074899215,Q4_MostVulnerable,1
KS,5.6,0.9,5.7,0.1471461913855294,Q1_LeastVulnerable,0
OK,6.7,3.7,6.7,0.3122215149586251,Q2,0
NJ,11.2,6.8,12.0,0.7916931890515594,Q4_MostVulnerable,1
NY,7.0,3.6,12.5,0.5302355187778485,Q3,0
FL,8.3,2.3,9.2,0.3814979842987481,Q2,0
IN,5.8,3.5,6.3,0.26071504349671126,Q1_LeastVulnerable,0
AK,14.1,4.9,12.4,0.7569488648419266,Q4_MostVulnerable,1
CA,9.2,5.5,11.5,0.6765329938468067,Q3,0
GA,14.4,7.5,13.5,0.8962444302991726,Q4_MostVulnerable,1
CA,3.3,1.4,12.1,0.3337046467218332,Q2,0
NJ,5.3,2.5,6.2,0.19562911096965838,Q1_LeastVulnerable,0
WY,8.9,5.8,9.9,0.6238064926798218,Q3,0
CA,12.4,4.4,14.3,0.7305325694886484,Q4_MostVulnerable,1
TN,7.1,2.5,11.5,0.45109272225758534,Q2,0
CA,17.9,5.6,10.1,0.7523870146403565,Q4_MostVulnerable,1
NC,3.6,3.6,6.8,0.22761510715043498,Q1_LeastVulnerable,0
NY,8.9,5.1,12.4,0.6715467854869509,Q3,0
TX,16.2,5.8,18.9,0.8824527901548906,Q4_MostVulnerable,1
CA,18.3,7.5,15.6,0.9519414385741566,Q4_MostVulnerable,1
IL,6.8,6.3,7.7,0.5032357309569276,Q3,0
CA,2.3,1.2,4.1,0.05039253129641417,Q1_LeastVulnerable,0
LA,8.2,1.5,13.5,0.4951729259495014,Q3,0
UT,2.9,3.6,7.9,0.2519626564820709,Q1_LeastVulnerable,0
PA,7.7,4.2,7.2,0.3880755357521748,Q2,0
OK,8.8,3.6,9.0,0.44838743899851474,Q2,0
MS,4.8,4.4,8.0,0.35051983874389986,Q2,0
TX,10.3,6.3,11.2,0.7300551665605771,Q4_MostVulnerable,1
MA,10.7,1.9,8.6,0.39666878845745807,Q2,0
CO,9.8,4.0,8.7,0.48307871843836203,Q2,0
TN,10.8,8.7,7.1,0.6339380437088903,Q3,0
ID,7.8,5.2,11.0,0.6060895395713982,Q3,0
CA,7.6,5.3,8.1,0.48923191173350306,Q3,0
CA,6.8,5.8,9.3,0.542488860598345,Q3,0
NJ,8.5,4.6,12.1,0.6237004031402504,Q3,0
NJ,3.8,4.3,7.4,0.2959367706344154,Q2,0
GA,11.3,6.5,10.4,0.7252811372798642,Q4_MostVulnerable,1
OK,9.0,5.5,9.9,0.609325270528326,Q3,0
PA,5.7,3.2,8.0,0.3017716953108424,Q2,0
VA,4.2,3.5,9.6,0.3456927646934012,Q2,0
NE,2.2,1.8,6.7,0.11685762783789518,Q1_LeastVulnerable,0
PA,7.5,4.3,7.6,0.4046785486950986,Q2,0
PA,6.6,2.2,10.4,0.3794822830468916,Q2,0
GA,16.1,5.6,15.5,0.8610227031614683,Q4_MostVulnerable,1
IL,4.2,2.8,4.4,0.14592616168045833,Q1_LeastVulnerable,0
MI,5.5,2.2,10.8,0.36632718014003823,Q2,0
AK,1.8,1.8,6.6,0.10640780819011246,Q1_LeastVulnerable,0
